,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw
64,129.0,11.0,24.0,34.0,2.006,2,-0.005,105.18,100696.0,286.37,-55.9,-15.2,238.5,237.1,-133.8,-1.3,0.0,1.224974782855927,245.37317642532733,20.015431909266375,20,227160.35537851072,61.51,61.5,1.92,2.05,0.0,100696.0,1.453659753678242e-05,1.6,1.6013841860796576,1.6016445737521905,-0.46143925413040937,-0.2529779701407966,25.80085004171887,-0.30892231921025204,-2.007748585441894,0.011168708691084998,-0.008659408604004108,-0.004747406276453459,0.48418096389072784,-0.00415101360867782,-0.22837716881323827,0.00015007482103129795,0.48358112649728374,-0.025602446116405983,0.48418096389072784,-0.00865982286038327,0.004746650582420558,-0.005490973508772846,-0.22593648879439535,-0.22593648879439535,-4.222402372034773e-05
55,120.0,11.0,19.0,55.0,3.006,3,-0.005,104.96,100701.0,286.46999999999997,-36.7,-15.4,285.6,283.1,-124.9,-0.8,0.0,1.2246079768724318,244.85995072741883,19.997482928105313,20,226827.04993098372,61.49,61.49,2.32,2.21,0.0,100701.0,1.4544903031109626e-05,1.6,1.600468526354816,1.600468526354816,-0.2799103880563536,-0.2485602286233729,31.699288804593117,-0.3293425918606908,-2.203318253616481,0.00867855599279903,-0.005263832239424786,-0.004674279343298589,0.5961184203812436,-0.00443467805529173,-0.251148110888973,0.00011685886600772821,0.595022152284132,-0.03651735667916135,0.5961184203812436,-0.005264240127204569,0.004673819969481583,-0.005750351042705889,-0.24966448414760814,-0.24966448414760814,-0.0001848533950983536
63,128.0,11.0,24.0,8.0,4.001,4,-0.005,105.03,100697.0,286.39,-15.1,-20.6,328.0,330.7,-111.9,3.2,0.0,1.224901401166558,245.02324932723684,20.001753904839784,20,226979.18478851748,61.51,61.49,2.23,2.24,0.0,100697.0,1.4538258533876789e-05,1.6,1.600289843470157,1.60081034756626,-0.07694468543021253,-0.28074917489900303,37.505736049930995,-0.2874666162983487,-2.3819140197997273,-0.016660318701144948,-0.0014460127247222499,-0.0052760873228526696,0.7048410332051237,-0.0038682281202138333,-0.2713246346636208,-0.00022418573022965483,0.703022323711514,-0.05062198539892987,0.7048410332051236,-0.001446473144692691,0.005275961114347618,-0.0053266148996231,-0.27091707168494455,-0.27091707168494455,-0.0005952979649217647
62,127.0,11.0,23.0,46.0,4.005,4,-0.005,105.23,100696.0,286.40999999999997,-11.7,-20.1,330.4,330.9,-110.3,2.5,0.0,1.2248037029658596,245.48981925410047,20.02158685857174,20,227173.78043175768,61.5,61.5,2.2,2.73,0.0,100696.0,1.4540208370285818e-05,1.6,1.6021370957822594,1.6021370957822594,-0.04567796988344908,-0.2814047438674832,37.704609619897646,-0.32365669231116156,-2.3940860222084144,-0.012117987986743442,-0.0008567894077647019,-0.005278356381765562,0.70723174056684,-0.004346934145857119,-0.2721928456890345,-0.00016275299417575138,0.7054448105083444,-0.05025025651812533,0.70723174056684,-0.0008572500279914881,0.0052782815926863584,-0.005809038851348589,-0.27195135705123996,-0.27195135705123996,-0.0005680793086753356
61,126.0,11.0,23.0,27.0,5.005,5,-0.005,105.22,100697.0,286.42999999999995,16.4,-19.9,374.3,374.4,-92.6,2.2,0.0,1.224730343469925,245.4664906698361,20.021235116965936,20,227143.8396352578,61.5,61.5,2.02,2.6,0.0,100697.0,1.4541869499280299e-05,1.6,1.6021089492482825,1.6021089492482825,0.21642164760541674,-0.2804600095220265,43.464381038449815,-0.33821494160960053,-2.5871034685128547,-0.009482468736356844,0.004059843254680748,-0.005261135798862661,0.8153462286709242,-0.004542893249472559,-0.2941656955475658,-0.00012736824400991304,0.8125915772725982,-0.0670886240787713,0.8153462286709243,0.004059384118512165,0.005261490066988837,-0.0059916723550994325,-0.29530997441976864,-0.29530997441976864,-0.0006496121349564856
56,121.0,11.0,20.0,29.0,6.001,6,-0.005,104.97,100699.0,286.46999999999997,48.1,-23.3,410.1,413.9,-69.5,3.8,0.0,1.2245836552077636,244.88327907105685,19.998634102591048,20,226835.6022293942,61.5,61.5,2.07,2.51,0.0,100699.0,1.4545191909907454e-05,1.6,1.6003004051109921,1.6003004051109921,0.5110014885664825,-0.31348823636642364,48.612439592395205,-0.3232274496229194,-2.7568224193681403,-0.01929413781872985,0.00960868186199111,-0.005894716156643331,0.9140902267994377,-0.004351921561508641,-0.3142100711740639,-0.00025977550632536327,0.9100856246540893,-0.0860082862016722,0.9140902267994379,0.009608167414377596,0.005895554649873193,-0.0059532535509400535,-0.31691830667840726,-0.31691830667840726,-0.0008807397346630903
16,81.0,10.0,42.0,52.0,7.006,7,-0.005,105.26,100726.0,286.65,96.0,-9.2,450.9,445.8,-36.5,-4.8,0.0,1.2241428221720356,245.55980506242267,20.02984518722937,20,226996.85536219808,61.52,61.54,1.47,1.44,0.0,100726.0,1.4557543339193273e-05,1.6,1.6022768656013993,1.6017561386382528,0.9538654254621775,-0.19308375100253822,53.84225722265766,-0.3512572447604008,-2.9662795315540302,0.03742990660276506,0.017886715877178678,-0.0036206723742072127,1.0096404916458903,-0.0047162841843870875,-0.3371516086475398,0.0005025663645859352,1.0042835953071403,-0.1053960016926168,1.0096404916458903,0.017886399845801208,0.0036222332708408605,-0.005755246765526071,-0.34219303261083034,-0.34219303261083034,-0.00020317244172622726
53,118.0,11.0,18.0,17.0,8.001,8,-0.005,104.82,100702.0,286.59999999999997,146.9,-0.7,478.5,466.9,-3.6,-7.4,0.0,1.22406465753065,244.5333548882473,19.988576727505063,20,226545.44505185477,61.5,61.5,2.36,2.28,0.0,100702.0,1.4556497057773672e-05,1.6,1.5994956090763286,1.5994956090763286,1.4240799894098082,-0.08798213398512772,57.6002339895941,-0.358901656666911,-3.31624339473118,0.05515474722933775,0.026816189060065766,-0.001656750713722916,1.084643261653532,-0.00483915254207166,-0.37851119846579595,0.0007436639823311708,1.077817508860643,-0.12441676189145556,1.084643261653532,0.026816044379183272,0.001659090861371184,-0.005357971910985887,-0.38606942095112284,-0.38606942095112284,-9.353280689739494e-06
49,114.0,11.0,15.0,15.0,9.001,9,-0.005,105.01,100707.0,286.69,218.0,9.0,498.7,483.7,39.7,-11.4,0.0,1.2237411469408699,244.97659253815743,20.009328357824764,20,226665.32330188205,61.5,61.49,2.51,2.18,0.0,100707.0,1.4563902641431796e-05,1.6,1.6011561646041197,1.601416557540305,2.0800345144527856,0.019126030239331293,60.90321705242908,-0.3168686888432144,-3.8975671396369327,0.08197719507646026,0.039097296952779546,0.00035950176720586836,1.1447652170833513,-0.004264682389275313,-0.44405775261599834,0.001103317280861888,1.1367849706192041,-0.14048463064407216,1.1447652170833513,0.03909732817635556,-0.00035608988303903786,-0.004284702431304623,-0.45507744181501514,-0.45507744181501514,0.0004193816076671817
60,125.0,11.0,22.0,53.0,10.001,10,-0.005,105.06,100699.0,286.45,286.3,-1.2,515.5,507.9,81.1,-4.2,0.0,1.2246691558993472,245.09323458026748,20.00650696039243,20,226953.07476061655,61.5,61.5,2.43,2.68,0.0,100699.0,1.4543386253385168e-05,1.6,1.6009303950125175,1.6009303950125175,2.7098911231721754,-0.053273756566897444,64.4101801674174,-0.28924254388554416,-4.589012838110813,0.03562617685765603,0.05091213388514442,-0.0010008817711183546,1.2101075531075782,-0.003891014100925614,-0.5225867454964911,0.00047925853041198304,1.200561306938964,-0.1600152609776821,1.2101075531075782,0.05091204634787386,0.0010053246891292,-0.004192934555916469,-0.5369364815549871,-0.5369364815549871,-0.00025619144946688777
57,122.0,11.0,20.0,58.0,11.001,11,-0.005,104.51,100704.0,286.46999999999997,406.7,-8.2,520.6,508.5,165.2,3.5,0.0,1.224644459369434,243.81018484248943,19.954272957935963,20,226343.67158496458,61.51,61.5,2.22,2.28,0.0,100704.0,1.4544469734427338e-05,1.6,1.596491012755109,1.596750604789703,3.8186023669134235,-0.06857629278187918,66.80211585916877,-0.3940373433644268,-5.2863339100908,-0.014089871930761699,0.07211961087340495,-0.0012951585620493452,1.2616507660046172,-0.005328653664283307,-0.605164145431593,-0.00019054043723895937,1.2522287922266013,-0.16996160022568535,1.261650766004617,0.07211949757488774,0.0013014521804347492,-0.005552709625376696,-0.6254912718295845,-0.6254912718295845,-0.001246641115738719
13,78.0,10.0,40.0,15.0,12.005,12,-0.005,105.23,100731.0,286.90999999999997,514.3,-9.5,535.7,522.5,252.9,2.4,0.0,1.2230942056526706,245.48981925410047,20.035573883269578,20,226707.31832457928,61.51,61.52,1.55,1.6,0.0,100731.0,1.4580304254882532e-05,1.6,1.6029956945792678,1.6027351296094077,4.808664574256249,-0.10179313074735186,70.71872828283335,-0.45921719026189883,-5.809696437311093,-0.006822234500140268,0.09019693482938604,-0.0019093509722536944,1.3264831488335516,-0.006167605775303702,-0.6605267276079058,-9.162734713729724e-05,1.3162329334880736,-0.18768030262489244,1.3264831488335516,0.09019676786363658,0.0019172221324133321,-0.006540045115167873,-0.685949001421982,-0.685949001421982,-0.001449933494559533
54,119.0,11.0,18.0,56.0,13.001,13,-0.005,104.76,100700.0,286.53,673.3,-12.4,518.2,522.3,373.2,1.0,0.0,1.224339383034959,244.39338579817968,19.98061318215453,20,226549.06952510693,61.5,61.51,2.49,2.83,0.0,100700.0,1.4550464888023498e-05,1.6,1.5988583623131147,1.5985984276094385,6.269452809676694,-0.16424801640587958,72.56878910407613,-0.25271768331178107,-6.440344758541534,0.0021062274627939295,0.11812476861022336,-0.003094649488817704,1.367291800651602,-0.003409401431590249,-0.7355125869264776,2.8415007738279477e-05,1.358817132068709,-0.19250020957102065,1.3672918006516017,0.11812449810132403,0.0031049578077230926,-0.0041782751404520245,-0.7688064035901356,-0.7688064035901356,-0.0009122918322788695
15,80.0,10.0,42.0,9.0,14.001,14,-0.005,104.59,100727.0,286.72999999999996,790.1,-12.8,524.5,530.0,487.6,3.1,0.0,1.2238134261823068,243.9968085189798,19.968684900880806,20,226193.72246942628,61.5,61.52,1.43,1.3,0.0,100727.0,1.4564623288725763e-05,1.6,1.5979038554574616,1.5973843808620594,7.339622937021956,-0.1441741706591982,76.22406692381772,-0.20991483500608543,-6.808749137442582,-0.011588167565281589,0.13851295181682452,-0.002720846850730857,1.4384963096462657,-0.0028365532552903686,-0.7788496491353856,-0.00015658947796232144,1.4292724090499616,-0.2136301744029956,1.4384963096462655,0.13851271385072667,0.002732934375684598,-0.003458494394942174,-0.817889935754261,-0.817889935754261,-0.0009886815289698577
19,84.0,10.0,45.0,47.0,-4.994,-5,-0.005,26.19,100727.0,286.45,33.8,0.6,-64.2,-66.3,77.5,-0.6,0.0,1.2250096829787143,61.38974308738623,10.011361532529197,10,113600.09327677333,30.76,30.76,0.34,0.33,0.0,100727.0,1.4539343496079829e-05,1.6,1.6017071352074859,1.6017071352074859,0.31243808739302714,-0.0024547618488738815,-6.074943478225712,-0.04152339006837142,0.3254004567244643,0.0005383612564945569,0.023435214655292597,-0.00018412566577907628,-0.45566661100411887,-0.0022301236473375855,0.14794244211505325,2.8914117246737016e-05,-0.45597688706443645,-0.016320175640746785,-0.4556666110041189,0.02343519849806241,0.0001861707733586144,-0.0022708400380440684,0.14133715730148996,0.14133715730148996,0.00022648420622740917
18,83.0,10.0,45.0,0.0,7.006,7,-0.005,26.01,100727.0,286.46999999999997,48.0,-21.2,84.7,91.5,103.2,10.3,0.0,1.2249241585131174,60.97114669406343,9.97751936271449,10,113202.02743534732,30.76,30.76,0.33,0.34,0.0,100727.0,1.4541148650667354e-05,1.6,1.5962927622785898,1.5962927622785898,0.5159122972106202,-0.1968093292084648,13.050494428061278,-0.17981875065492445,-0.6975018723537434,-0.06086313102977104,0.03896299187640564,-0.014863534629064479,0.9856061023023844,-0.00972394667543205,-0.31929451342858556,-0.003291257660715594,0.9829994040723613,-0.08154554080415227,0.9856061023023843,0.0389616946399584,0.014866934734937375,-0.013407947428299632,-0.3302763483431674,-0.3302763483431674,-0.004902094455570733
17,82.0,10.0,44.0,29.0,12.001,12,-0.005,26.13,100726.0,286.51,172.3,-5.1,74.6,78.6,332.2,4.3,0.0,1.2247409862678929,61.25021062310366,10.001074562112507,10,113439.98426379447,30.76,30.77,0.33,0.31,0.0,100726.0,1.4544903610619697e-05,1.6,1.6000613336986158,1.5995413267653371,1.6669245768396759,-0.006641360422410092,17.11583921313231,-0.10015399224829633,-1.4809653392791655,-0.018753506960871816,0.12531675611710585,-0.0004992869838891411,1.286741750774483,-0.005391289269839801,-0.6748507719731927,-0.0010095012548212636,1.2846756448793275,-0.14497279056353887,1.286741750774483,0.12531671206892614,0.0005102229319849281,-0.005201202570458686,-0.7101716716637101,-0.7101716716637101,-0.0020689171819050604
20,85.0,10.0,46.0,56.0,14.001,14,-0.005,26.01,100720.0,286.40999999999997,230.8,1.7,66.9,67.2,469.1,0.5,0.0,1.225095624083592,60.97114669406343,9.976821106643149,10,113228.40577393303,30.76,30.76,0.37,0.33,0.0,100720.0,1.4536743666146751e-05,1.6,1.5961810490287949,1.5961810490287949,2.198943992935657,0.05606266480495403,19.26872976414055,-0.09997323045440937,-1.6452334087325873,0.006286793547368381,0.1660697707665715,0.0042339931906552565,1.455222845681394,-0.005406190168537541,-0.753136330580784,0.00033996702230110995,1.452169089399502,-0.19093882566973286,1.4552228456813938,0.16607013961983266,-0.0042195008531122555,-0.004169921100052808,-0.7999435884178117,-0.7999435884178117,-0.0006789987205728395
24,89.0,10.0,50.0,10.0,-4.994,-5,-0.005,417.8,100726.0,287.02,2221.6,23.6,-1042.1,-1089.9,2272.3,-38.6,0.0,1.2225647689206816,979.192521581212,40.02331929695356,40,452542.4623059884,11.11,11.11,0.04,0.04,0.0,100726.0,1.4590968102379523e-05,17.0,17.728636725512217,17.728636725512217,20.44643831398157,-0.09222786968774233,-74.94012665273925,-0.9634751975297329,7.585450566008063,0.24194784404505112,0.09615023715154443,-0.0004337054408343715,-0.3524091012418736,-0.0032441759978265703,0.21621396226542716,0.0008146773164366989,-0.35944130747800856,0.0651075204634845,-0.35240910124187363,0.09615019893749188,0.000442096130246633,-0.0032827188186431715,0.18911373252060706,0.18911373252060706,0.0010973499922642723
23,88.0,10.0,49.0,20.0,7.005,7,-0.005,418.08,100724.0,286.89,2738.4,36.2,1368.6,1307.1,1586.4,-41.9,0.0,1.2230944701744102,979.8538255145394,40.028161446450724,40,452952.8953695864,11.11,11.11,0.05,0.05,0.0,100724.0,1.4579510487840156e-05,17.0,17.73078159282742,17.73078159282742,25.250225250714355,0.07756500803954747,202.979542195783,-0.9857308693304272,-7.513034924420477,0.27433154182443664,0.11866010964031133,0.00036450654466791126,0.9538756384365484,-0.0033168743530486975,-0.21400531338684636,0.0009230950187527954,0.9612267533588345,0.0014435545774816178,0.9538756384365485,0.11866014099768385,-0.00035415149527311183,-0.0033027221542677823,-0.2474500175088926,-0.2474500175088926,0.0005134179403481385
21,86.0,10.0,48.0,8.0,12.005,12,-0.005,417.53,100726.0,286.72999999999996,4323.3,60.9,1715.8,1653.3,2339.6,-24.6,0.0,1.2238012763771287,978.5548425172367,39.990067036080994,40,452979.87160559196,11.12,11.1,0.02,0.04,0.0,100726.0,1.4564767885188332e-05,17.0,17.697977608303564,17.72986585624645,39.833798105347164,0.6934618876381641,263.91784757523453,-0.4314323238166077,-15.648863091655915,0.16401622476769084,0.187442180832884,0.0032631587929331093,1.241893549276739,-0.0014536487037786596,-0.44634231509473227,0.0005526289046287847,1.2537200789667289,-0.07496747618949529,1.241893549276739,0.18744246488348149,-0.003246801364465421,-0.0006371858213033161,-0.4991734501488768,-0.4991734501488768,0.00040800983753886593
22,87.0,10.0,48.0,43.0,14.001,14,-0.005,417.67,100726.0,286.84999999999997,5276.0,110.8,1785.8,1684.0,2907.9,-42.0,0.0,1.2232893148879693,978.8854900785873,40.0051913656305,40,452814.1980106368,11.11,11.1,0.04,0.01,0.0,100726.0,1.4575607218085408e-05,17.0,17.720606819081244,17.736571329729067,48.59090976857592,1.2776970977515627,284.03622339663053,-0.4676468658318733,-18.886349219004295,0.277320992022061,0.22857246952911253,0.006010308972072859,1.3361112464594478,-0.0015751361272360368,-0.538501064134189,0.0009340772820060519,1.3517179465076352,-0.1014752670912353,1.3361112464594476,0.2285729931571755,-0.005990362238349129,-0.00011063423094071345,-0.60292489314479,-0.60292489314479,0.0008795605341800391
27,92.0,10.0,52.0,34.0,-4.994,-5,-0.005,105.16,100724.0,286.54999999999995,610.7,-27.2,-279.6,-262.5,622.8,-11.1,0.0,1.224545707724085,245.32651935860207,20.0170348945386,20,226987.95404280777,2.36,2.61,0.05,0.04,0.0,100724.0,1.4548803421317832e-05,17.0,41.74111440373223,37.74292336889199,5.621210917414748,-0.5722602809375046,-17.923429994563755,-0.35059764201888766,1.8064594777819618,0.06629337216315714,0.10550818811019577,-0.010741127891517765,-0.3364165926575976,-0.004711904169921825,0.2055200362756741,0.0008909586925200469,-0.3443241322706933,0.07582211754942285,-0.33641659265759755,0.10550725036821615,0.010750335176958578,-0.007632383862479194,0.1757822402758639,0.1757822402758639,0.0015519863134418669
28,93.0,10.0,53.0,33.0,7.001,7,-0.005,104.76,100724.0,286.53,727.3,-15.3,309.6,309.5,527.2,0.9,0.0,1.224631181894868,244.39338579817968,19.978232601135876,20,226576.06482671705,2.35,2.59,0.04,0.04,0.0,100724.0,1.4546997877605795e-05,17.0,41.8374782231862,37.96064626428092,6.762038140213792,-0.21749670739316004,50.67133111448018,-0.31494411191328153,-1.7739291780679203,-0.001108170653726578,0.12740572660717586,-0.004097925132261642,0.9547147805038904,-0.004248895019757429,-0.20258965749538013,-1.4950274012287794e-05,0.9631255097812021,0.010088790492102012,0.9547147805038904,0.12740536851062098,0.004109043363719743,-0.005361793741917115,-0.2384993397192346,-0.2384993397192346,-0.000668369971253171
25,90.0,10.0,51.0,12.0,12.001,12,-0.005,104.54,100724.0,286.83,1133.8,14.0,372.3,347.4,859.1,-9.4,0.0,1.2233503209160008,243.88016865176186,19.96768979106138,20,226035.53447948475,2.33,2.6,0.05,0.05,0.0,100724.0,1.4574089834027378e-05,17.0,42.174330436326464,37.794688429477176,10.508428474583619,0.13045440131841624,64.85437891275913,-0.42503500957177986,-3.9538592918329476,0.06884731336600435,0.19840931922920502,0.0024631055936331202,1.2245135607323352,-0.005746192522773431,-0.45249643736081047,0.0009307701915551569,1.239005562120184,-0.06053871000958924,1.224513560732335,0.19840953342023018,-0.0024457911048403353,-0.005135077038245927,-0.5084186929258186,-0.5084186929258186,-0.00015730296280152135
26,91.0,10.0,51.0,38.0,14.001,14,-0.005,104.9,100723.0,286.69,1396.6,-5.2,358.8,359.3,1094.6,-2.3,0.0,1.2239355709466595,244.719980859943,19.99725729301139,20,226564.57261284572,2.3,2.55,0.04,0.04,0.0,100723.0,1.4561589143598503e-05,17.0,42.787695337665596,38.5928232457376,12.91981042515825,-0.08666124423347797,70.50879135352191,-0.2510829370642663,-4.817052046024621,0.022155942483202743,0.2431014181365696,-0.0016306331654537464,1.3267057801219033,-0.0033828265133172587,-0.5493920236327415,0.0002985057867175044,1.3461070192643807,-0.0851024041731103,1.3267057801219033,0.24310127491132003,0.0016518477600315823,-0.003800492774357621,-0.6179108799347698,-0.6179108799347698,-0.000629849148154479
31,96.0,10.0,56.0,53.0,-4.995,-5,-0.005,26.18,100720.0,286.33,178.4,-0.9,-89.0,-91.8,199.9,0.4,0.0,1.2254379132252353,61.366487653535316,10.007716059006938,10,113635.4736843289,0.57,0.58,0.05,0.04,0.0,100720.0,1.4529524055411016e-05,17.0,86.4045108009302,84.91477785608657,1.642757631205756,-0.013500961754150661,-6.151095502023865,-0.06830500290243886,0.5119766615186847,-0.0063062730297413164,0.12326591605405118,-0.0010130577917416767,-0.4615534314921458,-0.0036698913160696663,0.232857021645524,-0.0003388234484327305,-0.4705332064399135,0.08261088197200817,-0.4615534314921458,0.12326582717871959,0.001023814768323736,-0.003969904099574622,0.1981141573143065,0.1981141573143065,8.118119290611019e-06
29,94.0,10.0,55.0,1.0,7.001,7,-0.005,26.18,100724.0,286.42999999999995,193.7,-19.1,52.8,61.5,232.1,9.8,0.0,1.2250587317960289,61.366487653535316,10.009264738424235,10,113587.01992775929,0.57,0.6,0.04,0.05,0.0,100724.0,1.4537971416633854e-05,17.0,86.4178817725535,82.09698768392583,1.8563828590053737,-0.16886312382566745,12.422302151923725,-0.12404051298645459,-0.437535843012139,-0.057894476856426076,0.13929549272242892,-0.012670808676044117,0.932119519745089,-0.006664448899885233,-0.19899987816779025,-0.003110554554360587,0.9421479226920007,0.02464396781663572,0.9321195197450889,0.13929438645538095,0.012682964452687797,-0.009780301279357336,-0.23826072626373385,-0.23826072626373385,-0.00427945065685195
32,97.0,10.0,57.0,57.0,12.001,12,-0.005,26.01,100721.0,286.28999999999996,314.2,1.2,36.8,38.1,472.6,-0.2,0.0,1.2256212980104801,60.97114669406343,9.974681327736397,10,113289.63834815651,0.55,0.57,0.05,0.05,0.0,100721.0,1.4525770533935387e-05,17.0,89.25090665476375,86.11929589494748,2.9724956704905146,0.039055255083713304,15.763709162045862,-0.1005495175093294,-1.035564337600634,0.010236238088005613,0.22449033544686117,0.002949550911627983,1.1905148905029252,-0.005437353684974923,-0.47404892288303174,0.0005535386769303372,1.2111729612163018,-0.027958419783149946,1.1905148905029252,0.22449059198893934,-0.0029299604229595195,-0.004620441445743152,-0.5373221902855131,-0.5373221902855131,-0.0004192821528389677
30,95.0,10.0,55.0,47.0,14.001,14,-0.005,26.22,100719.0,286.37,372.2,8.9,30.4,27.8,609.3,-2.9,0.0,1.2252545796701568,61.45950944446812,10.016047497321248,10,113700.69901570203,0.55,0.57,0.05,0.04,0.0,100719.0,1.4533277986912524e-05,17.0,89.62104059879427,86.47644268304711,3.499885715621712,0.12965428720745065,18.05897830232162,-0.0742660448062315,-1.197582968628042,0.02818322528812868,0.2622198441001861,0.009714010610891947,1.3530220298071158,-0.0039841268861335625,-0.5438598050951294,0.0015119365236341649,1.3762669423627494,-0.07291888056451445,1.3530220298071156,0.2622206908090695,-0.00969112757571471,-0.001574977463862378,-0.6177672465044074,-0.6177672465044074,0.0010859709576174644
